User_ID,Bidang_Usaha,Tahun,Bulan,Pendapatan,Beban_Operasional,Pajak,Laba_Rugi
147,Manufaktur,2015,6,95352402,159671798,18235569,-82554965
147,Manufaktur,2015,7,191618688,241933322,5118888,-55433522
147,Manufaktur,2015,8,213051753,27423433,47370304,138258016
147,Manufaktur,2015,9,150365904,114893227,29919858,5552819
147,Manufaktur,2015,10,174908816,42057718,6090410,126760688
147,Manufaktur,2015,11,121966583,255797697,32156591,-165987705
147,Manufaktur,2015,12,70619133,40621917,15612760,14384456
147,Manufaktur,2016,1,306332432,50025069,41257489,215049874
147,Manufaktur,2016,2,135504045,76071202,6046729,53386114
147,Manufaktur,2016,3,358794902,169447020,40633621,148714261
147,Manufaktur,2016,4,459537835,267999240,49456351,142082244
147,Manufaktur,2016,5,438056412,157870010,20674153,259512249
147,Manufaktur,2016,6,218623855,126369372,6447550,85806933
147,Manufaktur,2016,7,92962424,137353762,6134471,-50525809
147,Manufaktur,2016,8,344396888,130654426,42611630,171130832
147,Manufaktur,2016,9,196413098,243112492,27469253,-74168647
147,Manufaktur,2016,10,441054348,48403908,32391366,360259074
147,Manufaktur,2016,11,259479734,193476022,21560490,44443222
147,Manufaktur,2016,12,282909272,294886664,45741523,-57718915
147,Manufaktur,2017,1,290785432,297841201,21355137,-28410906
147,Manufaktur,2017,2,290387128,280752183,46799203,-37164258
147,Manufaktur,2017,3,143621426,287061315,17162048,-160601937
147,Manufaktur,2017,4,327422127,23360160,17332695,286729272
147,Manufaktur,2017,5,263961924,177281849,44341103,42338972
147,Manufaktur,2017,6,179247167,208899682,46028841,-75681356
147,Manufaktur,2017,7,473574513,134715562,8130730,330728221
147,Manufaktur,2017,8,60399641,264788154,15299240,-219687753
147,Manufaktur,2017,9,166087984,242218739,41688575,-117819330
147,Manufaktur,2017,10,178956548,147391915,16224593,15340040
147,Manufaktur,2017,11,103717976,90090863,25533224,-11906111
147,Manufaktur,2017,12,479605927,240647525,7065776,231892626
147,Manufaktur,2018,1,396113197,299647127,32916187,63549883
147,Manufaktur,2018,2,364084141,129590087,20131829,214362225
147,Manufaktur,2018,3,305573744,287876128,44154800,-26457184
147,Manufaktur,2018,4,304271315,241763234,32249898,30258183
147,Manufaktur,2018,5,364374062,155806022,11330586,197237454
147,Manufaktur,2018,6,300783236,203367408,23935765,73480063
147,Manufaktur,2018,7,424724988,82444727,38081222,304199039
147,Manufaktur,2018,8,411789808,222051007,23069511,166669290
147,Manufaktur,2018,9,195464939,231690877,9693373,-45919311
147,Manufaktur,2018,10,167966813,26521279,18715128,122730406
147,Manufaktur,2018,11,358899611,63660441,33426736,261812434
147,Manufaktur,2018,12,138763231,247407893,35411923,-144056585
147,Manufaktur,2019,1,281088013,48206658,15976999,216904356
147,Manufaktur,2019,2,425009956,272400738,25477946,127131272
147,Manufaktur,2019,3,150929042,254354958,27894552,-131320468
147,Manufaktur,2019,4,476512384,291914980,31281215,153316189
147,Manufaktur,2019,5,384220461,20103253,32301395,331815813
147,Manufaktur,2019,6,336747240,134423997,35189294,167133949
147,Manufaktur,2019,7,343198890,100334340,48749326,194115224
147,Manufaktur,2019,8,424602487,58672779,17849279,348080429
147,Manufaktur,2019,9,141908792,210452918,10174854,-78718980
147,Manufaktur,2019,10,198746817,147758279,12555912,38432626
147,Manufaktur,2019,11,329741082,245631643,39382756,44726683
147,Manufaktur,2019,12,135751886,86240261,26247197,23264428
147,Manufaktur,2020,1,202152192,216556408,14272549,-28676765
147,Manufaktur,2020,2,472363928,50467298,40336089,381560541
147,Manufaktur,2020,3,263322124,40064530,7406614,215850980
147,Manufaktur,2020,4,277891306,170915230,28824253,78151823
147,Manufaktur,2020,5,176088327,156635489,28855712,-9402874
147,Manufaktur,2020,6,490361728,267381514,22694887,200285327
147,Manufaktur,2020,7,392801618,290139205,48686519,53975894
147,Manufaktur,2020,8,238878008,142351654,19459859,77066495
147,Manufaktur,2020,9,443636226,31329469,9959346,402347411
147,Manufaktur,2020,10,381976609,208295568,6809711,166871330
147,Manufaktur,2020,11,422616794,257890868,13855100,150870826
147,Manufaktur,2020,12,305353958,62395350,43858853,199099755
147,Manufaktur,2021,1,408717322,33783694,33679306,341254322
147,Manufaktur,2021,2,236530694,113123886,12447279,110959529
147,Manufaktur,2021,3,370863879,218395088,28476310,123992481
147,Manufaktur,2021,4,230869057,171899924,47794228,11174905
147,Manufaktur,2021,5,174972901,120949469,48242421,5781011
147,Manufaktur,2021,6,252917840,53799097,16073230,183045513
147,Manufaktur,2021,7,242401526,200357087,17801274,24243165
147,Manufaktur,2021,8,455798165,122056098,41413789,292328278
147,Manufaktur,2021,9,309129374,257115849,20116378,31897147
147,Manufaktur,2021,10,55195903,269219850,43884297,-257908244
147,Manufaktur,2021,11,244528079,228978711,44739092,-29189724
147,Manufaktur,2021,12,83669628,92528611,12272304,-21131287
147,Manufaktur,2022,1,331802742,86123284,44461876,201217582
147,Manufaktur,2022,2,237648976,75689684,6230715,155728577
147,Manufaktur,2022,3,161366531,145197373,14854104,1315054
147,Manufaktur,2022,4,293090143,286565672,21441321,-14916850
147,Manufaktur,2022,5,391234616,183272381,26801768,181160467
147,Manufaktur,2022,6,474629804,61107151,45517727,368004926
147,Manufaktur,2022,7,316150799,95206948,6912042,214031809
147,Manufaktur,2022,8,428949972,241455054,18282236,169212682
147,Manufaktur,2022,9,393071257,212865629,15867647,164337981
147,Manufaktur,2022,10,101650026,177891489,34249121,-110490584
147,Manufaktur,2022,11,401247382,132391112,45254266,223602004
147,Manufaktur,2022,12,259917843,135370201,13427354,111120288
147,Manufaktur,2023,1,415902305,53013151,22238952,340650202
147,Manufaktur,2023,2,164838252,100207636,41774376,22856240
147,Manufaktur,2023,3,467904023,195611023,25342994,246950006
147,Manufaktur,2023,4,142228249,37327330,26043174,78857745
147,Manufaktur,2023,5,281577169,254188664,47744179,-20355674
147,Manufaktur,2023,6,116045318,30606679,11447503,73991136
147,Manufaktur,2023,7,404693428,57146583,43703107,303843738
147,Manufaktur,2023,8,82363692,265458463,38820393,-221915164
147,Manufaktur,2023,9,115608018,219022649,48407116,-151821747
147,Manufaktur,2023,10,246867221,202553851,32237854,12075516
147,Manufaktur,2023,11,231717547,217395997,6090454,8231096
147,Manufaktur,2023,12,249709195,129507085,27155287,93046823
147,Manufaktur,2024,1,92288758,194040653,40372466,-142124361
147,Manufaktur,2024,2,217497930,122371564,29808445,65317921
147,Manufaktur,2024,3,101814693,187916630,47492691,-133594628
147,Manufaktur,2024,4,328775392,195164417,46603046,87007929
147,Manufaktur,2024,5,155531620,87219865,37746738,30565017
147,Manufaktur,2024,6,198224769,296886466,14800233,-113461930
147,Manufaktur,2024,7,400808276,168005249,30523611,202279416
147,Manufaktur,2024,8,422563458,148500239,46977219,227086000
147,Manufaktur,2024,9,224511069,172588389,11485580,40437100
147,Manufaktur,2024,10,215495173,183652809,45177360,-13334996
147,Manufaktur,2024,11,155837959,188706888,36827297,-69696226
147,Manufaktur,2024,12,484230864,248507761,29198101,206525002
148,Perdagangan,2015,1,236729256,32850215,23081894,180797147
148,Perdagangan,2015,2,333296154,78311974,17440359,237543821
148,Perdagangan,2015,3,270325427,72143140,49484813,148697474
148,Perdagangan,2015,4,185323988,107447361,35979123,41897504
148,Perdagangan,2015,5,143792681,104788155,7298064,31706462
148,Perdagangan,2015,6,277071489,171160794,24651235,81259460
148,Perdagangan,2015,7,86865888,52719216,23286306,10860366
148,Perdagangan,2015,8,237778211,141619115,13834703,82324393
148,Perdagangan,2015,9,64287611,290450058,8563785,-234726232
148,Perdagangan,2015,10,320764466,280582057,48434708,-8252299
148,Perdagangan,2015,11,244267928,277250530,10196151,-43178753
148,Perdagangan,2015,12,219634157,120479742,39001927,60152488
148,Perdagangan,2016,1,55609377,24695080,22538304,8375993
148,Perdagangan,2016,2,383912706,66914099,42467237,274531370
148,Perdagangan,2016,3,374228314,40826355,25523852,307878107
148,Perdagangan,2016,4,218973226,182124078,15883441,20965707
148,Perdagangan,2016,5,368837586,53958162,29868933,285010491
148,Perdagangan,2016,6,57643182,204159821,42161476,-188678115
148,Perdagangan,2016,7,74449855,112750579,46348268,-84648992
148,Perdagangan,2016,8,132033599,49396956,30056940,52579703
148,Perdagangan,2016,9,242264603,251274983,30085694,-39096074
148,Perdagangan,2016,10,278308882,178620992,10070392,89617498
148,Perdagangan,2016,11,429618881,263056000,49830299,116732582
148,Perdagangan,2016,12,390340497,102346989,28128716,259864792
148,Perdagangan,2017,1,119730535,67459909,45917424,6353202
148,Perdagangan,2017,2,57323638,164590933,47550938,-154818233
148,Perdagangan,2017,3,53032263,122152948,13135553,-82256238
148,Perdagangan,2017,4,67349139,279661514,42644109,-254956484
148,Perdagangan,2017,5,116691223,99480135,48401387,-31190299
148,Perdagangan,2017,6,338363924,121734073,23632041,192997810
148,Perdagangan,2017,7,332758271,77026410,5687626,250044235
148,Perdagangan,2017,8,212547023,111453634,29819445,71273944
148,Perdagangan,2017,9,340472035,197497984,27733227,115240824
148,Perdagangan,2017,10,254587594,161509328,15045392,78032874
148,Perdagangan,2017,11,328432703,204170126,35894659,88367918
148,Perdagangan,2017,12,266628277,119868426,15277270,131482581
148,Perdagangan,2018,1,227354112,74487281,12755822,140111009
148,Perdagangan,2018,2,246989733,235287340,12703706,-1001313
148,Perdagangan,2018,3,281138273,293377228,8098428,-20337383
148,Perdagangan,2018,4,209531089,291567516,7055192,-89091619
148,Perdagangan,2018,5,157601229,213991861,42668271,-99058903
148,Perdagangan,2018,6,455693613,132654309,39245672,283793632
148,Perdagangan,2018,7,208833084,142248586,41200363,25384135
148,Perdagangan,2018,8,155768223,282070832,17175365,-143477974
148,Perdagangan,2018,9,141201070,269800254,29134576,-157733760
148,Perdagangan,2018,10,290213909,48189586,44453446,197570877
148,Perdagangan,2018,11,98300088,54232847,27766757,16300484
148,Perdagangan,2018,12,121073672,70200313,34325357,16548002
148,Perdagangan,2019,1,160676900,146032123,49447909,-34803132
148,Perdagangan,2019,2,60316143,113302771,23353468,-76340096
148,Perdagangan,2019,3,244694275,142497605,36523387,65673283
148,Perdagangan,2019,4,76887884,98429933,34442395,-55984444
148,Perdagangan,2019,5,333001676,160266089,15359280,157376307
148,Perdagangan,2019,6,153281335,34252542,26768643,92260150
148,Perdagangan,2019,7,233820830,249177647,23739497,-39096314
148,Perdagangan,2019,8,164345305,267078772,45700915,-148434382
148,Perdagangan,2019,9,93020413,27962674,28037629,37020110
148,Perdagangan,2019,10,131280050,298719852,36730919,-204170721
148,Perdagangan,2019,11,98897713,283760541,6711762,-191574590
148,Perdagangan,2019,12,454165045,185919875,46935596,221309574
148,Perdagangan,2020,1,261640974,147242745,19283150,95115079
148,Perdagangan,2020,2,229522441,82212156,48484340,98825945
148,Perdagangan,2020,3,394379335,66305266,48538744,279535325
148,Perdagangan,2020,4,191848542,218304008,39329628,-65785094
148,Perdagangan,2020,5,345767302,229976936,13328782,102461584
148,Perdagangan,2020,6,160458511,168175186,32240536,-39957211
148,Perdagangan,2020,7,301494731,215935662,15030842,70528227
148,Perdagangan,2020,8,258003223,107211825,11234819,139556579
148,Perdagangan,2020,9,270330109,42746796,15387708,212195605
148,Perdagangan,2020,10,497357926,77358122,24863235,395136569
148,Perdagangan,2020,11,188431971,51203620,39660520,97567831
148,Perdagangan,2020,12,194337629,255871616,49826460,-111360447
148,Perdagangan,2021,1,158771343,225718948,11313862,-78261467
148,Perdagangan,2021,2,318882215,84477618,8598655,225805942
148,Perdagangan,2021,3,60903264,36259605,24127594,516065
148,Perdagangan,2021,4,72600253,238865333,44674778,-210939858
148,Perdagangan,2021,5,175691676,26826378,12346452,136518846
148,Perdagangan,2021,6,339329800,146423322,13341118,179565360
148,Perdagangan,2021,7,386921574,195378638,37120470,154422466
148,Perdagangan,2021,8,262187698,79225830,49767823,133194045
148,Perdagangan,2021,9,306309647,106552711,26704025,173052911
148,Perdagangan,2021,10,320706857,259782856,48746466,12177535
148,Perdagangan,2021,11,135889222,193711303,37268085,-95090166
148,Perdagangan,2021,12,300751740,258462445,5118886,37170409
148,Perdagangan,2022,1,431645347,223472901,20975110,187197336
148,Perdagangan,2022,2,166918374,215376960,43233777,-91692363
148,Perdagangan,2022,3,457982506,132930986,18342384,306709136
148,Perdagangan,2022,4,125296856,113354699,12798198,-856041
148,Perdagangan,2022,5,415063514,156978132,21666132,236419250
148,Perdagangan,2022,6,311713420,107490737,20056000,184166683
148,Perdagangan,2022,7,169548466,51166881,25947497,92434088
148,Perdagangan,2022,8,89169341,108088158,46067875,-64986692
148,Perdagangan,2022,9,454432444,186475189,49752099,218205156
148,Perdagangan,2022,10,303589911,94116113,42575990,166897808
148,Perdagangan,2022,11,232963523,30863662,6626933,195472928
148,Perdagangan,2022,12,288524945,53322879,30800392,204401674
148,Perdagangan,2023,1,389565043,98702332,47612784,243249927
148,Perdagangan,2023,2,168790237,234732509,38677241,-104619513
148,Perdagangan,2023,3,53432504,115475717,27804429,-89847642
148,Perdagangan,2023,4,396030812,221981151,29858417,144191244
148,Perdagangan,2023,5,302283656,86045131,21117901,195120624
148,Perdagangan,2023,6,446155255,132855446,19841825,293457984
148,Perdagangan,2023,7,457001167,96722385,38669887,321608895
148,Perdagangan,2023,8,136125879,167300328,42014880,-73189329
148,Perdagangan,2023,9,199413286,258043221,8397867,-67027802
148,Perdagangan,2023,10,241203296,250389625,19620229,-28806558
148,Perdagangan,2023,11,59760099,31751042,44891587,-16882530
148,Perdagangan,2023,12,499422583,103914469,22294936,373213178
148,Perdagangan,2024,1,82750820,265582184,37273133,-220104497
148,Perdagangan,2024,2,209471790,163006523,35952227,10513040
148,Perdagangan,2024,3,254440949,139744429,35511164,79185356
148,Perdagangan,2024,4,439205161,264663621,6493689,168047851
148,Perdagangan,2024,5,308534571,44032454,27265062,237237055
148,Perdagangan,2024,6,372194207,240232103,30867576,101094528
148,Perdagangan,2024,7,57888295,267785063,45593582,-255490350
148,Perdagangan,2024,8,291949658,280567671,49753132,-38371145
148,Perdagangan,2024,9,369704049,280629447,17659471,71415131
148,Perdagangan,2024,10,472532983,262446167,20279099,189807717
148,Perdagangan,2024,11,261975930,198063318,29116086,34796526
148,Perdagangan,2024,12,238214093,192421754,23414785,22377554
149,Manufaktur,2015,1,467692832,232392575,25770481,209529776
149,Manufaktur,2015,2,211851053,293258018,10528814,-91935779
149,Manufaktur,2015,3,341025081,177976246,45793476,117255359
149,Manufaktur,2015,4,494869892,175978273,24514816,294376803
149,Manufaktur,2015,5,149779258,254823056,33181705,-138225503
149,Manufaktur,2015,6,77079548,95639192,48154384,-66714028
149,Manufaktur,2015,7,260259674,38811931,31308246,190139497
149,Manufaktur,2015,8,381658086,27844451,12226882,341586753
149,Manufaktur,2015,9,181394758,82815056,12066478,86513224
149,Manufaktur,2015,10,99421122,155802690,9751905,-66133473
149,Manufaktur,2015,11,183928748,242152548,16224428,-74448228
149,Manufaktur,2015,12,230283285,213083296,20746481,-3546492
149,Manufaktur,2016,1,79961414,276133872,13555751,-209728209
149,Manufaktur,2016,2,279504367,245291827,39757750,-5545210
149,Manufaktur,2016,3,260491721,199576129,18845652,42069940
149,Manufaktur,2016,4,490941975,161887151,6072447,322982377
149,Manufaktur,2016,5,356398212,150144657,44894052,161359503
149,Manufaktur,2016,6,386777269,72567323,9891692,304318254
149,Manufaktur,2016,7,217469339,113774656,27254149,76440534
149,Manufaktur,2016,8,254265418,41721359,39669460,172874599
149,Manufaktur,2016,9,426070714,63674351,48567150,313829213
149,Manufaktur,2016,10,361045286,84583277,9969258,266492751
149,Manufaktur,2016,11,190416922,114845297,47558210,28013415
149,Manufaktur,2016,12,204180171,196088654,15256585,-7165068
149,Manufaktur,2017,1,105971981,265186510,42506145,-201720674
149,Manufaktur,2017,2,314634360,31025374,32246153,251362833
149,Manufaktur,2017,3,361825700,162877829,44635205,154312666
149,Manufaktur,2017,4,425626011,277833996,39599672,108192343
149,Manufaktur,2017,5,435938554,287495433,20109711,128333410
149,Manufaktur,2017,6,78636878,69567894,39767908,-30698924
149,Manufaktur,2017,7,387049464,78911495,43458841,264679128
149,Manufaktur,2017,8,478365243,179454212,18411193,280499838
149,Manufaktur,2017,9,238314849,189968426,22835042,25511381
149,Manufaktur,2017,10,197023084,202613459,42382642,-47973017
149,Manufaktur,2017,11,148492927,98357605,46578060,3557262
149,Manufaktur,2017,12,373212599,69739999,46517108,256955492
149,Manufaktur,2018,1,241288310,206795092,22859546,11633672
149,Manufaktur,2018,2,225593354,231607407,19799488,-25813541
149,Manufaktur,2018,3,489362450,197975478,36546639,254840333
149,Manufaktur,2018,4,244150905,77829185,46635932,119685788
149,Manufaktur,2018,5,358455613,181885025,11930196,164640392
149,Manufaktur,2018,6,474731333,58668610,22930249,393132474
149,Manufaktur,2018,7,173248727,93084221,23549422,56615084
149,Manufaktur,2018,8,108919120,57798960,32127319,18992841
149,Manufaktur,2018,9,297844689,137672857,10488233,149683599
149,Manufaktur,2018,10,307480502,196065741,40122856,71291905
149,Manufaktur,2018,11,284335728,146066416,23376314,114892998
149,Manufaktur,2018,12,180459667,26826551,22139851,131493265
149,Manufaktur,2019,1,373441754,136382929,48925869,188132956
149,Manufaktur,2019,2,449550947,280997903,17036259,151516785
149,Manufaktur,2019,3,250528259,174508258,19902280,56117721
149,Manufaktur,2019,4,164433015,160875117,16659275,-13101377
149,Manufaktur,2019,5,298164425,66448877,7926529,223789019
149,Manufaktur,2019,6,284068882,90106636,43143414,150818832
149,Manufaktur,2019,7,425977716,109617888,35736192,280623636
149,Manufaktur,2019,8,175006939,210542963,37540280,-73076304
149,Manufaktur,2019,9,212563179,37070607,21712490,153780082
149,Manufaktur,2019,10,214954167,21854915,38180262,154918990
149,Manufaktur,2019,11,118357327,261405867,49811173,-192859713
149,Manufaktur,2019,12,155136790,171473925,40878442,-57215577
149,Manufaktur,2020,1,253077931,64092367,23213493,165772071
149,Manufaktur,2020,2,325355471,226700541,10829910,87825020
149,Manufaktur,2020,3,426365199,249371083,24372168,152621948
149,Manufaktur,2020,4,369004911,195507412,11729401,161768098
149,Manufaktur,2020,5,361417280,194951748,36563154,129902378
149,Manufaktur,2020,6,345559970,189648480,36515757,119395733
149,Manufaktur,2020,7,186559245,36645459,43602099,106311687
149,Manufaktur,2020,8,104453772,120582906,7228276,-23357410
149,Manufaktur,2020,9,306396367,210502632,20792478,75101257
149,Manufaktur,2020,10,291653286,72705619,21548984,197398683
149,Manufaktur,2020,11,235862208,84258343,28751597,122852268
149,Manufaktur,2020,12,434940236,102410773,47666361,284863102
149,Manufaktur,2021,1,456052819,142231859,27150884,286670076
149,Manufaktur,2021,2,167545827,105789251,36718392,25038184
149,Manufaktur,2021,3,200377157,236741751,36546818,-72911412
149,Manufaktur,2021,4,333910653,166939647,10687139,156283867
149,Manufaktur,2021,5,176633397,264128520,29643087,-117138210
149,Manufaktur,2021,6,293093259,118189413,46459603,128444243
149,Manufaktur,2021,7,343563166,185831389,34780354,122951423
149,Manufaktur,2021,8,475706004,81277979,19422854,375005171
149,Manufaktur,2021,9,268964472,28328008,26043924,214592540
149,Manufaktur,2021,10,464754963,127226021,6041639,331487303
149,Manufaktur,2021,11,334279667,149199268,28842779,156237620
149,Manufaktur,2021,12,450183518,87959136,39468255,322756127
149,Manufaktur,2022,1,433666237,80979807,17743279,334943151
149,Manufaktur,2022,2,242964983,231855958,21953748,-10844723
149,Manufaktur,2022,3,134541400,238293502,16754946,-120507048
149,Manufaktur,2022,4,462107141,46330736,29158973,386617432
149,Manufaktur,2022,5,276369883,62870081,19319135,194180667
149,Manufaktur,2022,6,287681817,55809796,39946442,191925579
149,Manufaktur,2022,7,425314303,260496078,47962641,116855584
149,Manufaktur,2022,8,487622704,154166619,30004221,303451864
149,Manufaktur,2022,9,73879884,231216595,49380248,-206716959
149,Manufaktur,2022,10,292310891,154638522,44431538,93240831
149,Manufaktur,2022,11,228012491,64854168,31385833,131772490
149,Manufaktur,2022,12,196217803,204202694,7079414,-15064305
149,Manufaktur,2023,1,79720997,23276775,22769210,33675012
149,Manufaktur,2023,2,106412895,36613624,49210356,20588915
149,Manufaktur,2023,3,108119551,25864212,49346771,32908568
149,Manufaktur,2023,4,424255378,243209719,36648707,144396952
149,Manufaktur,2023,5,451322514,245603579,27376179,178342756
149,Manufaktur,2023,6,296731888,241489051,16063061,39179776
149,Manufaktur,2023,7,115641010,123818583,18320941,-26498514
149,Manufaktur,2023,8,315466174,98478813,32229596,184757765
149,Manufaktur,2023,9,84824777,179392287,35479816,-130047326
149,Manufaktur,2023,10,272480536,84277135,22637390,165566011
149,Manufaktur,2023,11,260169135,213683217,7220276,39265642
149,Manufaktur,2023,12,256240534,191964969,45952706,18322859
149,Manufaktur,2024,1,425096774,108024422,44313459,272758893
149,Manufaktur,2024,2,55941258,142147638,7933339,-94139719
149,Manufaktur,2024,3,111083595,257280342,12124217,-158320964
149,Manufaktur,2024,4,59622777,64060068,6013969,-10451260
149,Manufaktur,2024,5,424565814,50743138,20911998,352910678
149,Manufaktur,2024,6,458205649,213807150,14445907,229952592
149,Manufaktur,2024,7,151155574,40876892,26054974,84223708
149,Manufaktur,2024,8,173056924,175322586,5373624,-7639286
149,Manufaktur,2024,9,54673899,198881830,21124408,-165332339
149,Manufaktur,2024,10,220980639,89965098,31343019,99672522
149,Manufaktur,2024,11,456238491,66025516,15197568,375015407
149,Manufaktur,2024,12,399535025,22393141,6042218,371099666
150,Perdagangan,2015,1,166162293,252891612,9347813,-96077132
150,Perdagangan,2015,2,347203030,207792597,17780865,121629568
150,Perdagangan,2015,3,289465028,114634729,27688782,147141517
150,Perdagangan,2015,4,208080956,154485471,7196333,46399152
150,Perdagangan,2015,5,105795845,51727188,32565197,21503460
150,Perdagangan,2015,6,253303563,164229699,34389945,54683919
150,Perdagangan,2015,7,88862123,66892372,33639184,-11669433
150,Perdagangan,2015,8,333033564,219376050,34648079,79009435
150,Perdagangan,2015,9,450101541,124029224,42711481,283360836
150,Perdagangan,2015,10,420427435,203195103,6248603,210983729
150,Perdagangan,2015,11,173828495,201620657,39212829,-67004991
150,Perdagangan,2015,12,422521125,50556921,34602901,337361303
150,Perdagangan,2016,1,338665476,219750280,46204556,72710640
150,Perdagangan,2016,2,452469414,136212310,23933914,292323190
150,Perdagangan,2016,3,153878303,245244735,32032798,-123399230
150,Perdagangan,2016,4,174428704,48945769,8914897,116568038
150,Perdagangan,2016,5,83666763,204153070,23547275,-144033582
150,Perdagangan,2016,6,432497539,150341903,46979466,235176170
150,Perdagangan,2016,7,452456419,33563768,41251823,377640828
150,Perdagangan,2016,8,270901697,248671252,21230373,1000072
150,Perdagangan,2016,9,386024482,267847822,13024743,105151917
150,Perdagangan,2016,10,380821149,143382081,11907215,225531853
150,Perdagangan,2016,11,264876940,252292522,44162779,-31578361
150,Perdagangan,2016,12,274447143,239526561,11354753,23565829
150,Perdagangan,2017,1,459282170,252400643,44551372,162330155
150,Perdagangan,2017,2,92296099,73976927,38835964,-20516792
150,Perdagangan,2017,3,323821369,259594713,48852430,15374226
150,Perdagangan,2017,4,458624604,174335833,14742164,269546607
150,Perdagangan,2017,5,304566667,73065803,16797572,214703292
150,Perdagangan,2017,6,359634492,189682217,6426905,163525370
150,Perdagangan,2017,7,73239839,186455002,27062564,-140277727
150,Perdagangan,2017,8,497587125,96117532,27532670,373936923
150,Perdagangan,2017,9,98805206,261279481,45877654,-208351929
150,Perdagangan,2017,10,329789641,74291524,48737310,206760807
150,Perdagangan,2017,11,58668032,229586297,46334534,-217252799
150,Perdagangan,2017,12,80925532,235729592,5820022,-160624082
150,Perdagangan,2018,1,200023430,20108879,14681830,165232721
150,Perdagangan,2018,2,92508601,260625505,27925095,-196041999
150,Perdagangan,2018,3,130780173,169915264,20108580,-59243671
150,Perdagangan,2018,4,296432399,181697678,21717889,93016832
150,Perdagangan,2018,5,362680122,188333231,27697816,146649075
150,Perdagangan,2018,6,257143112,80824019,35220425,141098668
150,Perdagangan,2018,7,255171703,191541555,34738708,28891440
150,Perdagangan,2018,8,335111453,251863501,29161621,54086331
150,Perdagangan,2018,9,482885568,137156938,32918404,312810226
150,Perdagangan,2018,10,331369528,123554249,5509094,202306185
150,Perdagangan,2018,11,492199700,259626211,49420216,183153273
150,Perdagangan,2018,12,139296692,35939500,26225568,77131624
150,Perdagangan,2019,1,301179384,154792244,20515656,125871484
150,Perdagangan,2019,2,497310828,229877322,38521914,228911592
150,Perdagangan,2019,3,246862311,198664057,42155014,6043240
150,Perdagangan,2019,4,359535548,83530394,12183864,263821290
150,Perdagangan,2019,5,134391006,203797789,25791891,-95198674
150,Perdagangan,2019,6,377650318,163944334,8693364,205012620
150,Perdagangan,2019,7,406746960,210321516,14453199,181972245
150,Perdagangan,2019,8,244994138,217852352,7177708,19964078
150,Perdagangan,2019,9,252681772,208889894,49103015,-5311137
150,Perdagangan,2019,10,372879920,118869807,35206459,218803654
150,Perdagangan,2019,11,224993456,237245350,45949310,-58201204
150,Perdagangan,2019,12,323985763,195128789,39003823,89853151
150,Perdagangan,2020,1,82685209,253807601,33830303,-204952695
150,Perdagangan,2020,2,274595350,115240056,29899303,129455991
150,Perdagangan,2020,3,483490669,198368978,47633559,237488132
150,Perdagangan,2020,4,280811971,207847925,36063533,36900513
150,Perdagangan,2020,5,249071361,197892005,33411806,17767550
150,Perdagangan,2020,6,490326823,251605071,37641599,201080153
150,Perdagangan,2020,7,96788401,146677890,29818641,-79708130
150,Perdagangan,2020,8,125396856,62738825,26025970,36632061
150,Perdagangan,2020,9,381757533,124600746,35702322,221454465
150,Perdagangan,2020,10,357553623,280213946,47048445,30291232
150,Perdagangan,2020,11,221892962,237423113,31943679,-47473830
150,Perdagangan,2020,12,499612527,273580893,16404413,209627221
150,Perdagangan,2021,1,426720315,91107559,17831330,317781426
150,Perdagangan,2021,2,207642618,117754418,16344056,73544144
150,Perdagangan,2021,3,443421134,236091086,31647522,175682526
150,Perdagangan,2021,4,112269442,239428803,41759726,-168919087
150,Perdagangan,2021,5,468629455,53070055,20640873,394918527
150,Perdagangan,2021,6,94312693,266965012,36702724,-209355043
150,Perdagangan,2021,7,498715910,145532189,41693419,311490302
150,Perdagangan,2021,8,131382317,231702582,20595516,-120915781
150,Perdagangan,2021,9,51976576,230374863,24702638,-203100925
150,Perdagangan,2021,10,132292352,186772150,25509049,-79988847
150,Perdagangan,2021,11,367026714,115419918,41286846,210319950
150,Perdagangan,2021,12,140312072,254840634,20475862,-135004424
150,Perdagangan,2022,1,371705579,251232618,8855498,111617463
150,Perdagangan,2022,2,94876055,66557688,23234293,5084074
150,Perdagangan,2022,3,433502441,148589300,39904222,245008919
150,Perdagangan,2022,4,282869901,126704510,47857744,108307647
150,Perdagangan,2022,5,186379729,72900305,10633963,102845461
150,Perdagangan,2022,6,208686286,272091996,38371885,-101777595
150,Perdagangan,2022,7,366076777,51090496,49445827,265540454
150,Perdagangan,2022,8,103912328,149527474,35432633,-81047779
150,Perdagangan,2022,9,348772895,41880462,48996729,257895704
150,Perdagangan,2022,10,261326348,254156556,49602941,-42433149
150,Perdagangan,2022,11,345384987,281367694,32886548,31130745
150,Perdagangan,2022,12,407979563,126499294,10564438,270915831
150,Perdagangan,2023,1,116967396,57451981,20396417,39118998
150,Perdagangan,2023,2,480579249,144235404,37843738,298500107
150,Perdagangan,2023,3,448305825,101533735,44928060,301844030
150,Perdagangan,2023,4,277956292,225658264,46301706,5996322
150,Perdagangan,2023,5,346208460,134948635,20721172,190538653
150,Perdagangan,2023,6,77912560,282525495,36189615,-240802550
150,Perdagangan,2023,7,88983410,142243226,35179598,-88439414
150,Perdagangan,2023,8,218747569,102040197,16937923,99769449
150,Perdagangan,2023,9,97957661,111071308,30652905,-43766552
